id,date,department,municipality,rain,lat,lng
1781273228439,2026-04-23,Concepción,Concepción,0,-28.3917,-57.8867
1781273228440,2026-04-23,Curuzú Cuatiá,Curuzú Cuatiá,14.5,-29.7917,-58.0561
1781273228441,2026-04-23,Curuzú Cuatiá,Perugorría,47,-29.3453,-58.6186
1781273228442,2026-04-23,Empedrado,El Sombrero,0,-27.6744,-58.7831
1781273228443,2026-04-23,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228444,2026-04-23,Esquina,Esquina,15,-30.0139,-59.5267
1781273228445,2026-04-23,General Alvear,Alvear,0,-29.095,-56.5433
1781273228446,2026-04-23,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273228447,2026-04-23,General Paz,Itá Ibaté,32,-27.4265,-57.3361
1781273228448,2026-04-23,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228449,2026-04-23,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228450,2026-04-23,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228451,2026-04-23,Mburucuyá,Mburucuyá,40,-28.0478,-58.2283
1781273228452,2026-04-23,Mercedes,Mercedes,18.5,-29.1842,-58.0753
1781273228453,2026-04-23,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228454,2026-04-23,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228455,2026-04-23,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228456,2026-04-23,Saladas,Saladas,73,-28.2536,-58.6256
1781273228457,2026-04-23,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228458,2026-04-23,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228459,2026-04-23,San Martín,La Cruz,38.8,-29.1744,-56.6433
1781273228460,2026-04-23,San Miguel,San Miguel,0.5,-27.9861,-57.5894
1781273228461,2026-04-23,San Roque,Chavarría,31,-28.9567,-58.5744
1781273228462,2026-04-23,San Roque,San Roque,0,-28.5744,-58.7089
1781273228463,2026-04-23,Santo Tomé,Gobernador Virasoro,9,-28.0494,-56.0219
1781273228464,2026-04-23,Santo Tomé,Santo Tomé,18,-28.5492,-56.0428
1781273228465,2026-04-23,Sauce,Sauce,0,-30.0736,-58.7731
1781273228466,2026-04-24,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228467,2026-04-24,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228468,2026-04-24,Capital,Capital (Corrientes),24,-27.4692,-58.8306
1781273228469,2026-04-24,Concepción,Concepción,0,-28.3917,-57.8867
1781273228470,2026-04-24,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228471,2026-04-24,Curuzú Cuatiá,Perugorría,0,-29.3453,-58.6186
1781273228472,2026-04-24,Empedrado,Empedrado,18,-27.9014,-58.8058
1781273228473,2026-04-24,Esquina,Esquina,5,-30.0139,-59.5267
1781273228474,2026-04-24,General Alvear,Alvear,0,-29.095,-56.5433
1781273228475,2026-04-24,General Paz,Caá Catí,0,-27.7511,-57.6208
1781273228476,2026-04-24,General Paz,Itá Ibaté,46,-27.4265,-57.3361
1781273228477,2026-04-24,Goya,Goya,0,-29.1442,-59.2635
1781273228478,2026-04-24,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228479,2026-04-24,Ituzaingó,Ituzaingó,41,-27.5808,-56.6853
1781273228480,2026-04-24,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228481,2026-04-24,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228482,2026-04-24,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228483,2026-04-24,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228484,2026-04-24,Monte Caseros,Monte Caseros,3,-30.2526,-57.6369
1781273228485,2026-04-24,Paso de los Libres,Paso de los Libres,10,-29.7122,-57.0869
1781273228486,2026-04-24,Saladas,Saladas,106,-28.2536,-58.6256
1781273228487,2026-04-24,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228488,2026-04-24,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228489,2026-04-24,San Martín,La Cruz,5.4,-29.1744,-56.6433
1781273228490,2026-04-24,San Miguel,San Miguel,70,-27.9861,-57.5894
1781273228491,2026-04-24,San Roque,Chavarría,35,-28.9567,-58.5744
1781273228492,2026-04-24,Santo Tomé,Gobernador Virasoro,33.5,-28.0494,-56.0219
1781273228493,2026-04-24,Santo Tomé,Santo Tomé,0,-28.5492,-56.0428
1781273228494,2026-04-24,Sauce,Sauce,0,-30.0736,-58.7731
1781273228495,2026-04-25,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228496,2026-04-25,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228497,2026-04-25,Capital,Capital (Corrientes),2,-27.4692,-58.8306
1781273228498,2026-04-25,Concepción,Concepción,0,-28.3917,-57.8867
1781273228499,2026-04-25,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228500,2026-04-25,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228501,2026-04-25,Esquina,Esquina,0,-30.0139,-59.5267
1781273228502,2026-04-25,General Alvear,Alvear,0,-29.095,-56.5433
1781273228503,2026-04-25,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228504,2026-04-25,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228505,2026-04-25,Ituzaingó,Ituzaingó,38,-27.5808,-56.6853
1781273228506,2026-04-25,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228507,2026-04-25,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228508,2026-04-25,Mercedes,Mercedes,8.5,-29.1842,-58.0753
1781273228509,2026-04-25,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228510,2026-04-25,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228511,2026-04-25,Paso de los Libres,Paso de los Libres,2,-29.7122,-57.0869
1781273228512,2026-04-25,Saladas,Saladas,0,-28.2536,-58.6256
1781273228513,2026-04-25,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228514,2026-04-25,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228515,2026-04-25,San Martín,La Cruz,2.4,-29.1744,-56.6433
1781273228516,2026-04-25,San Miguel,San Miguel,30,-27.9861,-57.5894
1781273228517,2026-04-25,San Roque,Chavarría,23,-28.9567,-58.5744
1781273228518,2026-04-25,Santo Tomé,Gobernador Virasoro,39,-28.0494,-56.0219
1781273228519,2026-04-25,Sauce,Sauce,0,-30.0736,-58.7731
1781273228520,2026-04-26,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228521,2026-04-26,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228522,2026-04-26,Capital,Capital (Corrientes),2.5,-27.4692,-58.8306
1781273228523,2026-04-26,Concepción,Concepción,0,-28.3917,-57.8867
1781273228524,2026-04-26,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228525,2026-04-26,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228526,2026-04-26,Esquina,Esquina,0,-30.0139,-59.5267
1781273228527,2026-04-26,General Alvear,Alvear,0,-29.095,-56.5433
1781273228528,2026-04-26,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228529,2026-04-26,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228530,2026-04-26,Ituzaingó,Ituzaingó,7,-27.5808,-56.6853
1781273228531,2026-04-26,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228532,2026-04-26,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228533,2026-04-26,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228534,2026-04-26,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228535,2026-04-26,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228536,2026-04-26,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228537,2026-04-26,Saladas,Saladas,0,-28.2536,-58.6256
1781273228538,2026-04-26,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228539,2026-04-26,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228540,2026-04-26,San Martín,La Cruz,0,-29.1744,-56.6433
1781273228541,2026-04-26,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228542,2026-04-26,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228543,2026-04-26,Santo Tomé,Gobernador Virasoro,2.1,-28.0494,-56.0219
1781273228544,2026-04-26,Sauce,Sauce,0,-30.0736,-58.7731
1781273228545,2026-04-27,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228546,2026-04-27,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228547,2026-04-27,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228548,2026-04-27,Concepción,Concepción,0,-28.3917,-57.8867
1781273228549,2026-04-27,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228550,2026-04-27,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228551,2026-04-27,Esquina,Esquina,0,-30.0139,-59.5267
1781273228552,2026-04-27,General Alvear,Alvear,0,-29.095,-56.5433
1781273228553,2026-04-27,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228554,2026-04-27,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228555,2026-04-27,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228556,2026-04-27,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228557,2026-04-27,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228558,2026-04-27,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228559,2026-04-27,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228560,2026-04-27,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228561,2026-04-27,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228562,2026-04-27,Saladas,Saladas,0,-28.2536,-58.6256
1781273228563,2026-04-27,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228564,2026-04-27,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228565,2026-04-27,San Martín,La Cruz,0,-29.1744,-56.6433
1781273228566,2026-04-27,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228567,2026-04-27,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228568,2026-04-27,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273228569,2026-04-27,Sauce,Sauce,0,-30.0736,-58.7731
1781273228570,2026-04-28,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228571,2026-04-28,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228572,2026-04-28,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228573,2026-04-28,Concepción,Concepción,0,-28.3917,-57.8867
1781273228574,2026-04-28,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228575,2026-04-28,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228576,2026-04-28,Esquina,Esquina,0,-30.0139,-59.5267
1781273228577,2026-04-28,General Alvear,Alvear,0,-29.095,-56.5433
1781273228578,2026-04-28,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228579,2026-04-28,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228580,2026-04-28,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228581,2026-04-28,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228582,2026-04-28,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228583,2026-04-28,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228584,2026-04-28,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228585,2026-04-28,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228586,2026-04-28,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228587,2026-04-28,Saladas,Saladas,0,-28.2536,-58.6256
1781273228588,2026-04-28,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228589,2026-04-28,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228590,2026-04-28,San Martín,La Cruz,0,-29.1744,-56.6433
1781273228591,2026-04-28,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228592,2026-04-28,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228593,2026-04-28,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273228594,2026-04-28,Sauce,Sauce,0,-30.0736,-58.7731
1781273228595,2026-04-29,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228596,2026-04-29,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228597,2026-04-29,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228598,2026-04-29,Concepción,Concepción,0,-28.3917,-57.8867
1781273228599,2026-04-29,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228600,2026-04-29,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228601,2026-04-29,Esquina,Esquina,0,-30.0139,-59.5267
1781273228602,2026-04-29,General Alvear,Alvear,0,-29.095,-56.5433
1781273228603,2026-04-29,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228604,2026-04-29,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228605,2026-04-29,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228606,2026-04-29,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228607,2026-04-29,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228608,2026-04-29,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228609,2026-04-29,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228610,2026-04-29,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228611,2026-04-29,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228612,2026-04-29,Saladas,Saladas,0,-28.2536,-58.6256
1781273228613,2026-04-29,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228614,2026-04-29,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228615,2026-04-29,San Martín,La Cruz,0,-29.1744,-56.6433
1781273228616,2026-04-29,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228617,2026-04-29,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228618,2026-04-29,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273228619,2026-04-29,Sauce,Sauce,0,-30.0736,-58.7731
1781273228620,2026-04-30,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228621,2026-04-30,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228622,2026-04-30,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228623,2026-04-30,Concepción,Concepción,0,-28.3917,-57.8867
1781273228624,2026-04-30,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228625,2026-04-30,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228626,2026-04-30,Esquina,Esquina,0,-30.0139,-59.5267
1781273228627,2026-04-30,General Alvear,Alvear,0,-29.095,-56.5433
1781273228628,2026-04-30,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228629,2026-04-30,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228630,2026-04-30,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228631,2026-04-30,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228632,2026-04-30,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228633,2026-04-30,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228634,2026-04-30,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228635,2026-04-30,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228636,2026-04-30,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228637,2026-04-30,Saladas,Saladas,0,-28.2536,-58.6256
1781273228638,2026-04-30,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228639,2026-04-30,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228640,2026-04-30,San Martín,La Cruz,0,-29.1744,-56.6433
1781273228641,2026-04-30,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228642,2026-04-30,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228643,2026-04-30,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273228644,2026-04-30,Sauce,Sauce,0,-30.0736,-58.7731
1781273228645,2026-05-01,Bella Vista,Bella Vista,16,-28.5083,-59.0436
1781273228646,2026-05-01,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228647,2026-05-01,Capital,Capital (Corrientes),1,-27.4692,-58.8306
1781273228648,2026-05-01,Concepción,Concepción,0,-28.3917,-57.8867
1781273228649,2026-05-01,Curuzú Cuatiá,Curuzú Cuatiá,65,-29.7917,-58.0561
1781273228650,2026-05-01,Curuzú Cuatiá,Perugorría,47,-29.3453,-58.6186
1781273228651,2026-05-01,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228652,2026-05-01,Esquina,Esquina,4,-30.0139,-59.5267
1781273228653,2026-05-01,General Alvear,Alvear,0,-29.095,-56.5433
1781273228654,2026-05-01,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228655,2026-05-01,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228656,2026-05-01,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228657,2026-05-01,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228658,2026-05-01,Mburucuyá,Mburucuyá,2.5,-28.0478,-58.2283
1781273228659,2026-05-01,Monte Caseros,Mocoretá,30,-30.6183,-57.9708
1781273228660,2026-05-01,Monte Caseros,Monte Caseros,26,-30.2526,-57.6369
1781273228661,2026-05-01,Paso de los Libres,Paso de los Libres,38,-29.7122,-57.0869
1781273228662,2026-05-01,Saladas,Saladas,0,-28.2536,-58.6256
1781273228663,2026-05-01,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228664,2026-05-01,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228665,2026-05-01,San Martín,La Cruz,16,-29.1744,-56.6433
1781273228666,2026-05-01,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228667,2026-05-01,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228668,2026-05-01,Santo Tomé,Gobernador Virasoro,35,-28.0494,-56.0219
1781273228669,2026-05-01,Sauce,Sauce,7,-30.0736,-58.7731
1781273228670,2026-05-02,Bella Vista,Bella Vista,1.4,-28.5083,-59.0436
1781273228671,2026-05-02,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228672,2026-05-02,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228673,2026-05-02,Concepción,Concepción,0,-28.3917,-57.8867
1781273228674,2026-05-02,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228675,2026-05-02,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228676,2026-05-02,Esquina,Esquina,0,-30.0139,-59.5267
1781273228677,2026-05-02,General Alvear,Alvear,0,-29.095,-56.5433
1781273228678,2026-05-02,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228679,2026-05-02,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228680,2026-05-02,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228681,2026-05-02,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228682,2026-05-02,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228683,2026-05-02,Mercedes,Mercedes,16,-29.1842,-58.0753
1781273228684,2026-05-02,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228685,2026-05-02,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228686,2026-05-02,Paso de los Libres,Paso de los Libres,21,-29.7122,-57.0869
1781273228687,2026-05-02,Saladas,Saladas,0,-28.2536,-58.6256
1781273228688,2026-05-02,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228689,2026-05-02,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228690,2026-05-02,San Martín,La Cruz,3.7,-29.1744,-56.6433
1781273228691,2026-05-02,San Miguel,San Miguel,2,-27.9861,-57.5894
1781273228692,2026-05-02,San Roque,Chavarría,3,-28.9567,-58.5744
1781273228693,2026-05-02,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273228694,2026-05-02,Sauce,Sauce,0,-30.0736,-58.7731
1781273228695,2026-05-03,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228696,2026-05-03,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228697,2026-05-03,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228698,2026-05-03,Concepción,Concepción,0,-28.3917,-57.8867
1781273228699,2026-05-03,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228700,2026-05-03,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228701,2026-05-03,Esquina,Esquina,0,-30.0139,-59.5267
1781273228702,2026-05-03,General Alvear,Alvear,0,-29.095,-56.5433
1781273228703,2026-05-03,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228704,2026-05-03,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228705,2026-05-03,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228706,2026-05-03,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228707,2026-05-03,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228708,2026-05-03,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228709,2026-05-03,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228710,2026-05-03,Monte Caseros,Monte Caseros,3,-30.2526,-57.6369
1781273228711,2026-05-03,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228712,2026-05-03,Saladas,Saladas,0,-28.2536,-58.6256
1781273228713,2026-05-03,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228714,2026-05-03,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228715,2026-05-03,San Martín,La Cruz,0,-29.1744,-56.6433
1781273228716,2026-05-03,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228717,2026-05-03,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228718,2026-05-03,Santo Tomé,Gobernador Virasoro,2.4,-28.0494,-56.0219
1781273228719,2026-05-03,Sauce,Sauce,0,-30.0736,-58.7731
1781273228720,2026-05-04,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228721,2026-05-04,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228722,2026-05-04,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228723,2026-05-04,Concepción,Concepción,0,-28.3917,-57.8867
1781273228724,2026-05-04,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228725,2026-05-04,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228726,2026-05-04,Esquina,Esquina,0,-30.0139,-59.5267
1781273228727,2026-05-04,General Alvear,Alvear,0,-29.095,-56.5433
1781273228728,2026-05-04,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228729,2026-05-04,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228730,2026-05-04,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228731,2026-05-04,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228732,2026-05-04,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228733,2026-05-04,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228734,2026-05-04,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228735,2026-05-04,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228736,2026-05-04,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228737,2026-05-04,Saladas,Saladas,0,-28.2536,-58.6256
1781273228738,2026-05-04,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228739,2026-05-04,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228740,2026-05-04,San Martín,La Cruz,0,-29.1744,-56.6433
1781273228741,2026-05-04,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228742,2026-05-04,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228743,2026-05-04,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273228744,2026-05-04,Sauce,Sauce,0,-30.0736,-58.7731
1781273228745,2026-05-05,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228746,2026-05-05,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228747,2026-05-05,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228748,2026-05-05,Concepción,Concepción,0,-28.3917,-57.8867
1781273228749,2026-05-05,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228750,2026-05-05,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228751,2026-05-05,Esquina,Esquina,0,-30.0139,-59.5267
1781273228752,2026-05-05,General Alvear,Alvear,0,-29.095,-56.5433
1781273228753,2026-05-05,General Paz,Itá Ibaté,0,-27.4265,-57.3361
1781273228754,2026-05-05,Itatí,Ramada Paso,0,-27.3644,-58.3189
1781273228755,2026-05-05,Ituzaingó,Ituzaingó,0,-27.5808,-56.6853
1781273228756,2026-05-05,Lavalle,Santa Lucía,0,-28.9875,-59.1025
1781273228757,2026-05-05,Mburucuyá,Mburucuyá,0,-28.0478,-58.2283
1781273228758,2026-05-05,Mercedes,Mercedes,0,-29.1842,-58.0753
1781273228759,2026-05-05,Monte Caseros,Mocoretá,0,-30.6183,-57.9708
1781273228760,2026-05-05,Monte Caseros,Monte Caseros,0,-30.2526,-57.6369
1781273228761,2026-05-05,Paso de los Libres,Paso de los Libres,0,-29.7122,-57.0869
1781273228762,2026-05-05,Saladas,Saladas,0,-28.2536,-58.6256
1781273228763,2026-05-05,San Cosme,Paso de la Patria,0,-27.3175,-58.5747
1781273228764,2026-05-05,San Luis del Palmar,Herlitzka,0,-27.6167,-58.3333
1781273228765,2026-05-05,San Martín,La Cruz,0,-29.1744,-56.6433
1781273228766,2026-05-05,San Miguel,San Miguel,0,-27.9861,-57.5894
1781273228767,2026-05-05,San Roque,Chavarría,0,-28.9567,-58.5744
1781273228768,2026-05-05,Santo Tomé,Gobernador Virasoro,0,-28.0494,-56.0219
1781273228769,2026-05-05,Sauce,Sauce,0,-30.0736,-58.7731
1781273228770,2026-05-06,Bella Vista,Bella Vista,0,-28.5083,-59.0436
1781273228771,2026-05-06,Berón de Astrada,Berón de Astrada,0,-27.3056,-57.5344
1781273228772,2026-05-06,Capital,Capital (Corrientes),0,-27.4692,-58.8306
1781273228773,2026-05-06,Concepción,Concepción,0,-28.3917,-57.8867
1781273228774,2026-05-06,Curuzú Cuatiá,Curuzú Cuatiá,0,-29.7917,-58.0561
1781273228775,2026-05-06,Empedrado,Empedrado,0,-27.9014,-58.8058
1781273228776,2026-05-06,Esquina,Esquina,21.6,-30.0139,-59.5267
1781273228777,2026-05-06,General Alvear,Alvear,0,-29.095,-56.5433
